id_registro,fecha_semana,anio,mes,tipo_residuo,descripcion,kg_generados,kg_reciclados,kg_disposicion,operador_retiro,tasa_reciclaje
RES-003188,2024-12-23,2024,12,Residuo general,Residuos de oficina y comedor,9.48,1.23,8.25,Municipal,12.974683544303797
RES-003189,2024-12-23,2024,12,Papel y cartón of.,Papel de impresión y documentos,3.68,2.43,1.24,Municipal,66.03260869565217
RES-003190,2024-12-30,2024,12,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,13.81,EcoRetiro SA,53.454668014829785
RES-003191,2024-12-30,2024,12,Plástico,"Film, espumas y plásticos varios",10.3,1.34,8.96,EcoRetiro SA,13.009708737864079
RES-003192,2024-12-30,2024,12,E-waste,Componentes y productos defectuosos,7.04,4.24,2.8,VerdeLogística,60.22727272727273
RES-003193,2024-12-30,2024,12,Pilas y baterías,Pilas agotadas y baterías de litio,2.81,1.58,1.23,Municipal,56.22775800711744
RES-003194,2024-12-30,2024,12,Residuo general,Residuos de oficina y comedor,12.58,1.63,10.94,Municipal,12.957074721780604
RES-003195,2024-12-30,2024,12,Papel y cartón of.,Papel de impresión y documentos,4.88,3.08,1.8,VerdeLogística,63.114754098360656
RES-003196,2025-01-06,2025,1,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,9.07,EcoRetiro SA,61.5188799321171
RES-003197,2025-01-06,2025,1,Plástico,"Film, espumas y plásticos varios",14.37,1.87,12.51,EcoRetiro SA,13.013221990257481
RES-003198,2025-01-06,2025,1,E-waste,Componentes y productos defectuosos,6.68,4.51,2.17,VerdeLogística,67.51497005988024
RES-003199,2025-01-06,2025,1,Pilas y baterías,Pilas agotadas y baterías de litio,2.58,1.77,0.81,VerdeLogística,68.6046511627907
RES-003200,2025-01-06,2025,1,Residuo general,Residuos de oficina y comedor,10.32,1.34,8.98,EcoRetiro SA,12.984496124031008
RES-003201,2025-01-06,2025,1,Papel y cartón of.,Papel de impresión y documentos,3.67,2.73,0.94,Municipal,74.38692098092643
RES-003202,2025-01-13,2025,1,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,8.94,Municipal,72.67726161369194
RES-003203,2025-01-13,2025,1,Plástico,"Film, espumas y plásticos varios",11.71,1.52,10.19,EcoRetiro SA,12.980358667805294
RES-003204,2025-01-13,2025,1,E-waste,Componentes y productos defectuosos,6.86,5.66,1.21,EcoRetiro SA,82.5072886297376
RES-003205,2025-01-13,2025,1,Pilas y baterías,Pilas agotadas y baterías de litio,2.55,1.86,0.68,EcoRetiro SA,72.94117647058825
RES-003206,2025-01-13,2025,1,Residuo general,Residuos de oficina y comedor,7.5,0.98,6.53,VerdeLogística,13.066666666666665
RES-003207,2025-01-13,2025,1,Papel y cartón of.,Papel de impresión y documentos,4.05,2.52,1.52,Municipal,62.22222222222222
RES-003208,2025-01-20,2025,1,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,14.74,EcoRetiro SA,60.609299839657936
RES-003209,2025-01-20,2025,1,Plástico,"Film, espumas y plásticos varios",11.38,1.48,9.9,VerdeLogística,13.005272407732862
RES-003210,2025-01-20,2025,1,E-waste,Componentes y productos defectuosos,7.65,4.45,3.2,EcoRetiro SA,58.16993464052288
RES-003211,2025-01-20,2025,1,Pilas y baterías,Pilas agotadas y baterías de litio,2.61,1.59,1.02,EcoRetiro SA,60.91954022988506
RES-003212,2025-01-20,2025,1,Residuo general,Residuos de oficina y comedor,9.8,1.27,8.53,Municipal,12.959183673469388
RES-003213,2025-01-20,2025,1,Papel y cartón of.,Papel de impresión y documentos,3.79,2.91,0.87,Municipal,76.78100263852244
RES-003214,2025-01-27,2025,1,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,14.14,VerdeLogística,56.50569055675177
RES-003215,2025-01-27,2025,1,Plástico,"Film, espumas y plásticos varios",10.48,1.36,9.12,VerdeLogística,12.977099236641221
RES-003216,2025-01-27,2025,1,E-waste,Componentes y productos defectuosos,6.58,3.98,2.6,VerdeLogística,60.48632218844985
RES-003217,2025-01-27,2025,1,Pilas y baterías,Pilas agotadas y baterías de litio,3.11,1.91,1.2,EcoRetiro SA,61.41479099678456
RES-003218,2025-01-27,2025,1,Residuo general,Residuos de oficina y comedor,9.55,1.24,8.31,Municipal,12.984293193717274
RES-003219,2025-01-27,2025,1,Papel y cartón of.,Papel de impresión y documentos,4.19,3.48,0.71,VerdeLogística,83.05489260143197
RES-003220,2025-02-03,2025,2,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,7.2,EcoRetiro SA,75.81567440295997
RES-003221,2025-02-03,2025,2,Plástico,"Film, espumas y plásticos varios",11.37,1.48,9.89,EcoRetiro SA,13.016710642040458
RES-003222,2025-02-03,2025,2,E-waste,Componentes y productos defectuosos,8.07,4.81,3.26,VerdeLogística,59.603469640644356
RES-003223,2025-02-03,2025,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.87,1.79,1.07,VerdeLogística,62.36933797909408
RES-003224,2025-02-03,2025,2,Residuo general,Residuos de oficina y comedor,10.91,1.42,9.49,EcoRetiro SA,13.01558203483043
RES-003225,2025-02-03,2025,2,Papel y cartón of.,Papel de impresión y documentos,4.3,2.97,1.33,VerdeLogística,69.06976744186048
RES-003226,2025-02-10,2025,2,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,12.33,Municipal,61.91653786707882
RES-003227,2025-02-10,2025,2,Plástico,"Film, espumas y plásticos varios",13.48,1.75,11.73,EcoRetiro SA,12.982195845697328
RES-003228,2025-02-10,2025,2,E-waste,Componentes y productos defectuosos,5.35,4.36,0.98,EcoRetiro SA,81.49532710280376
RES-003229,2025-02-10,2025,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.81,1.92,0.88,VerdeLogística,68.32740213523131
RES-003230,2025-02-10,2025,2,Residuo general,Residuos de oficina y comedor,10.28,1.34,8.94,Municipal,13.03501945525292
RES-003231,2025-02-10,2025,2,Papel y cartón of.,Papel de impresión y documentos,3.41,2.09,1.33,VerdeLogística,61.29032258064515
RES-003232,2025-02-17,2025,2,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,12.02,EcoRetiro SA,61.84126984126984
RES-003233,2025-02-17,2025,2,Plástico,"Film, espumas y plásticos varios",10.0,1.3,8.7,Municipal,13.0
RES-003234,2025-02-17,2025,2,E-waste,Componentes y productos defectuosos,6.96,4.68,2.28,Municipal,67.24137931034483
RES-003235,2025-02-17,2025,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.56,1.84,0.72,EcoRetiro SA,71.875
RES-003236,2025-02-17,2025,2,Residuo general,Residuos de oficina y comedor,9.84,1.28,8.56,EcoRetiro SA,13.008130081300814
RES-003237,2025-02-17,2025,2,Papel y cartón of.,Papel de impresión y documentos,4.75,3.8,0.95,EcoRetiro SA,80.0
RES-003238,2025-02-24,2025,2,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,12.59,Municipal,57.771064115475
RES-003239,2025-02-24,2025,2,Plástico,"Film, espumas y plásticos varios",10.07,1.31,8.76,VerdeLogística,13.00893743793446
RES-003240,2025-02-24,2025,2,E-waste,Componentes y productos defectuosos,6.99,4.91,2.08,VerdeLogística,70.24320457796853
RES-003241,2025-02-24,2025,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.43,1.58,0.85,VerdeLogística,65.02057613168725
RES-003242,2025-02-24,2025,2,Residuo general,Residuos de oficina y comedor,8.85,1.15,7.7,VerdeLogística,12.994350282485875
RES-003243,2025-02-24,2025,2,Papel y cartón of.,Papel de impresión y documentos,3.66,2.4,1.25,Municipal,65.57377049180327
RES-003244,2025-03-03,2025,3,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,10.08,VerdeLogística,71.07604017216642
RES-003245,2025-03-03,2025,3,Plástico,"Film, espumas y plásticos varios",8.08,1.05,7.03,VerdeLogística,12.995049504950495
RES-003246,2025-03-03,2025,3,E-waste,Componentes y productos defectuosos,7.76,5.37,2.39,VerdeLogística,69.20103092783505
RES-003247,2025-03-03,2025,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.53,1.59,0.94,Municipal,62.845849802371546
RES-003248,2025-03-03,2025,3,Residuo general,Residuos de oficina y comedor,10.47,1.36,9.11,EcoRetiro SA,12.989493791786055
RES-003249,2025-03-03,2025,3,Papel y cartón of.,Papel de impresión y documentos,3.92,2.49,1.43,EcoRetiro SA,63.52040816326531
RES-003250,2025-03-10,2025,3,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,12.77,Municipal,68.31265508684864
RES-003251,2025-03-10,2025,3,Plástico,"Film, espumas y plásticos varios",11.19,1.45,9.74,EcoRetiro SA,12.957998212689903
RES-003252,2025-03-10,2025,3,E-waste,Componentes y productos defectuosos,7.83,5.31,2.52,EcoRetiro SA,67.81609195402298
RES-003253,2025-03-10,2025,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.71,1.91,0.79,Municipal,70.47970479704797
RES-003254,2025-03-10,2025,3,Residuo general,Residuos de oficina y comedor,8.92,1.16,7.76,VerdeLogística,13.004484304932735
RES-003255,2025-03-10,2025,3,Papel y cartón of.,Papel de impresión y documentos,3.99,2.38,1.62,EcoRetiro SA,59.64912280701754
RES-003256,2025-03-17,2025,3,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,11.89,Municipal,65.10126210742588
RES-003257,2025-03-17,2025,3,Plástico,"Film, espumas y plásticos varios",10.68,1.39,9.29,Municipal,13.014981273408239
RES-003258,2025-03-17,2025,3,E-waste,Componentes y productos defectuosos,6.99,4.65,2.34,Municipal,66.52360515021459
RES-003259,2025-03-17,2025,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.91,2.12,0.79,VerdeLogística,72.85223367697594
RES-003260,2025-03-17,2025,3,Residuo general,Residuos de oficina y comedor,10.94,1.42,9.52,EcoRetiro SA,12.979890310786105
RES-003261,2025-03-17,2025,3,Papel y cartón of.,Papel de impresión y documentos,4.15,2.9,1.25,VerdeLogística,69.87951807228914
RES-003262,2025-03-24,2025,3,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,12.29,Municipal,57.91095890410959
RES-003263,2025-03-24,2025,3,Plástico,"Film, espumas y plásticos varios",10.95,1.42,9.52,VerdeLogística,12.968036529680365
RES-003264,2025-03-24,2025,3,E-waste,Componentes y productos defectuosos,7.09,4.52,2.58,EcoRetiro SA,63.75176304654442
RES-003265,2025-03-24,2025,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.47,1.65,0.82,VerdeLogística,66.80161943319837
RES-003266,2025-03-24,2025,3,Residuo general,Residuos de oficina y comedor,11.03,1.43,9.59,Municipal,12.964641885766092
RES-003267,2025-03-24,2025,3,Papel y cartón of.,Papel de impresión y documentos,4.0,2.48,1.53,Municipal,62.0
RES-003268,2025-03-31,2025,3,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,8.95,Municipal,63.998390989541434
RES-003269,2025-03-31,2025,3,Plástico,"Film, espumas y plásticos varios",8.43,1.1,7.34,EcoRetiro SA,13.048635824436538
RES-003270,2025-03-31,2025,3,E-waste,Componentes y productos defectuosos,8.19,5.38,2.82,Municipal,65.68986568986568
RES-003271,2025-03-31,2025,3,Pilas y baterías,Pilas agotadas y baterías de litio,3.24,2.39,0.85,VerdeLogística,73.76543209876543
RES-003272,2025-03-31,2025,3,Residuo general,Residuos de oficina y comedor,10.39,1.35,9.04,EcoRetiro SA,12.993262752646775
RES-003273,2025-03-31,2025,3,Papel y cartón of.,Papel de impresión y documentos,3.55,2.22,1.33,VerdeLogística,62.53521126760564
RES-003274,2025-04-07,2025,4,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,11.95,VerdeLogística,68.11516928818982
RES-003275,2025-04-07,2025,4,Plástico,"Film, espumas y plásticos varios",9.76,1.27,8.49,VerdeLogística,13.012295081967212
RES-003276,2025-04-07,2025,4,E-waste,Componentes y productos defectuosos,6.69,4.96,1.73,Municipal,74.14050822122572
RES-003277,2025-04-07,2025,4,Pilas y baterías,Pilas agotadas y baterías de litio,2.98,2.02,0.97,Municipal,67.78523489932886
RES-003278,2025-04-07,2025,4,Residuo general,Residuos de oficina y comedor,11.56,1.5,10.06,VerdeLogística,12.975778546712801
RES-003279,2025-04-07,2025,4,Papel y cartón of.,Papel de impresión y documentos,3.12,1.91,1.21,VerdeLogística,61.21794871794871
RES-003280,2025-04-14,2025,4,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,11.44,VerdeLogística,61.739130434782616
RES-003281,2025-04-14,2025,4,Plástico,"Film, espumas y plásticos varios",13.53,1.76,11.77,Municipal,13.008130081300814
RES-003282,2025-04-14,2025,4,E-waste,Componentes y productos defectuosos,7.89,5.39,2.5,Municipal,68.31432192648923
RES-003283,2025-04-14,2025,4,Pilas y baterías,Pilas agotadas y baterías de litio,2.17,1.66,0.51,EcoRetiro SA,76.49769585253456
RES-003284,2025-04-14,2025,4,Residuo general,Residuos de oficina y comedor,10.09,1.31,8.78,EcoRetiro SA,12.983151635282459
RES-003285,2025-04-14,2025,4,Papel y cartón of.,Papel de impresión y documentos,2.92,1.67,1.25,Municipal,57.1917808219178
RES-003286,2025-04-21,2025,4,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,6.54,Municipal,75.72383073496658
RES-003287,2025-04-21,2025,4,Plástico,"Film, espumas y plásticos varios",10.57,1.37,9.19,EcoRetiro SA,12.961210974456009
RES-003288,2025-04-21,2025,4,E-waste,Componentes y productos defectuosos,5.92,4.27,1.65,Municipal,72.12837837837837
RES-003289,2025-04-21,2025,4,Pilas y baterías,Pilas agotadas y baterías de litio,2.9,1.78,1.12,Municipal,61.37931034482759
RES-003290,2025-04-21,2025,4,Residuo general,Residuos de oficina y comedor,10.33,1.34,8.99,VerdeLogística,12.971926427879962
RES-003291,2025-04-21,2025,4,Papel y cartón of.,Papel de impresión y documentos,3.69,2.55,1.14,VerdeLogística,69.10569105691057
RES-003292,2025-04-28,2025,4,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,9.16,Municipal,68.42468114443295
RES-003293,2025-04-28,2025,4,Plástico,"Film, espumas y plásticos varios",12.2,1.59,10.62,VerdeLogística,13.032786885245903
RES-003294,2025-04-28,2025,4,E-waste,Componentes y productos defectuosos,6.42,4.56,1.86,VerdeLogística,71.02803738317756
RES-003295,2025-04-28,2025,4,Pilas y baterías,Pilas agotadas y baterías de litio,2.59,1.85,0.74,Municipal,71.42857142857144
RES-003296,2025-04-28,2025,4,Residuo general,Residuos de oficina y comedor,10.34,1.34,8.99,Municipal,12.959381044487428
RES-003297,2025-04-28,2025,4,Papel y cartón of.,Papel de impresión y documentos,3.82,2.77,1.04,Municipal,72.51308900523561
RES-003298,2025-05-05,2025,5,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,10.09,VerdeLogística,68.03927779537536
RES-003299,2025-05-05,2025,5,Plástico,"Film, espumas y plásticos varios",11.62,1.51,10.11,VerdeLogística,12.994836488812394
RES-003300,2025-05-05,2025,5,E-waste,Componentes y productos defectuosos,6.56,4.34,2.21,Municipal,66.15853658536585
RES-003301,2025-05-05,2025,5,Pilas y baterías,Pilas agotadas y baterías de litio,2.22,1.46,0.75,VerdeLogística,65.76576576576576
RES-003302,2025-05-05,2025,5,Residuo general,Residuos de oficina y comedor,9.9,1.29,8.61,Municipal,13.030303030303031
RES-003303,2025-05-05,2025,5,Papel y cartón of.,Papel de impresión y documentos,3.25,2.38,0.86,EcoRetiro SA,73.23076923076923
RES-003304,2025-05-12,2025,5,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,9.67,EcoRetiro SA,73.89308855291577
RES-003305,2025-05-12,2025,5,Plástico,"Film, espumas y plásticos varios",11.85,1.54,10.31,EcoRetiro SA,12.9957805907173
RES-003306,2025-05-12,2025,5,E-waste,Componentes y productos defectuosos,7.23,4.54,2.69,EcoRetiro SA,62.7939142461964
RES-003307,2025-05-12,2025,5,Pilas y baterías,Pilas agotadas y baterías de litio,2.85,1.82,1.03,Municipal,63.859649122807014
RES-003308,2025-05-12,2025,5,Residuo general,Residuos de oficina y comedor,9.92,1.29,8.63,EcoRetiro SA,13.004032258064516
RES-003309,2025-05-12,2025,5,Papel y cartón of.,Papel de impresión y documentos,4.05,2.35,1.71,Municipal,58.0246913580247
RES-003310,2025-05-19,2025,5,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,8.78,EcoRetiro SA,71.01784534038333
RES-003311,2025-05-19,2025,5,Plástico,"Film, espumas y plásticos varios",19.15,2.49,16.66,EcoRetiro SA,13.002610966057443
RES-003312,2025-05-19,2025,5,E-waste,Componentes y productos defectuosos,5.18,3.15,2.03,Municipal,60.810810810810814
RES-003313,2025-05-19,2025,5,Pilas y baterías,Pilas agotadas y baterías de litio,2.33,1.33,1.0,VerdeLogística,57.08154506437768
RES-003314,2025-05-19,2025,5,Residuo general,Residuos de oficina y comedor,12.43,1.62,10.81,EcoRetiro SA,13.032984714400644
RES-003315,2025-05-19,2025,5,Papel y cartón of.,Papel de impresión y documentos,3.82,2.44,1.38,EcoRetiro SA,63.87434554973822
RES-003316,2025-05-26,2025,5,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,12.91,Municipal,61.21958546109943
RES-003317,2025-05-26,2025,5,Plástico,"Film, espumas y plásticos varios",13.51,1.76,11.75,VerdeLogística,13.02738712065137
RES-003318,2025-05-26,2025,5,E-waste,Componentes y productos defectuosos,6.43,4.76,1.67,VerdeLogística,74.02799377916018
RES-003319,2025-05-26,2025,5,Pilas y baterías,Pilas agotadas y baterías de litio,2.61,1.94,0.68,EcoRetiro SA,74.32950191570882
RES-003320,2025-05-26,2025,5,Residuo general,Residuos de oficina y comedor,10.49,1.36,9.13,Municipal,12.96472831267874
RES-003321,2025-05-26,2025,5,Papel y cartón of.,Papel de impresión y documentos,2.5,1.43,1.07,VerdeLogística,57.199999999999996
RES-003322,2025-06-02,2025,6,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,14.03,VerdeLogística,62.97468354430379
RES-003323,2025-06-02,2025,6,Plástico,"Film, espumas y plásticos varios",8.94,1.16,7.78,Municipal,12.97539149888143
RES-003324,2025-06-02,2025,6,E-waste,Componentes y productos defectuosos,6.52,4.09,2.43,VerdeLogística,62.73006134969326
RES-003325,2025-06-02,2025,6,Pilas y baterías,Pilas agotadas y baterías de litio,3.05,1.82,1.23,Municipal,59.67213114754099
RES-003326,2025-06-02,2025,6,Residuo general,Residuos de oficina y comedor,9.45,1.23,8.22,EcoRetiro SA,13.015873015873018
RES-003327,2025-06-02,2025,6,Papel y cartón of.,Papel de impresión y documentos,4.48,2.78,1.7,EcoRetiro SA,62.053571428571416
RES-003328,2025-06-09,2025,6,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,8.65,Municipal,67.49435665914221
RES-003329,2025-06-09,2025,6,Plástico,"Film, espumas y plásticos varios",13.61,1.77,11.84,Municipal,13.005143277002205
RES-003330,2025-06-09,2025,6,E-waste,Componentes y productos defectuosos,6.98,4.82,2.15,EcoRetiro SA,69.05444126074498
RES-003331,2025-06-09,2025,6,Pilas y baterías,Pilas agotadas y baterías de litio,2.36,1.23,1.13,Municipal,52.118644067796616
RES-003332,2025-06-09,2025,6,Residuo general,Residuos de oficina y comedor,10.87,1.41,9.46,Municipal,12.97148114075437
RES-003333,2025-06-09,2025,6,Papel y cartón of.,Papel de impresión y documentos,3.26,1.99,1.27,EcoRetiro SA,61.04294478527608
RES-003334,2025-06-16,2025,6,Embalaje cartón,Cajas y embalajes de productos,22.1475,6.5249999999999995,9.03,EcoRetiro SA,71.33778201461709
