id_registro,fecha_semana,anio,mes,tipo_residuo,descripcion,kg_generados,kg_reciclados,kg_disposicion,operador_retiro
RES-003171,2024-12-02,2024,12,Papel y cartón of.,Papel de impresión y documentos,3.16,1.67,1.49,VerdeLogística
RES-003172,2024-12-09,2024,12,Embalaje cartón,Cajas y embalajes de productos,36.2,21.66,14.54,VerdeLogística
RES-003173,2024-12-09,2024,12,Plástico,"Film, espumas y plásticos varios",8.09,1.05,7.04,Municipal
RES-003174,2024-12-09,2024,12,E-waste,Componentes y productos defectuosos,6.42,4.68,1.74,EcoRetiro SA
RES-003175,2024-12-09,2024,12,Pilas y baterías,Pilas agotadas y baterías de litio,2.67,1.83,0.85,Municipal
RES-003176,2024-12-09,2024,12,Residuo general,Residuos de oficina y comedor,11.56,1.5,10.06,EcoRetiro SA
RES-003177,2024-12-09,2024,12,Papel y cartón of.,Papel de impresión y documentos,4.3,2.06,2.24,Municipal
RES-003178,2024-12-16,2024,12,Embalaje cartón,Cajas y embalajes de productos,27.34,18.54,8.8,EcoRetiro SA
RES-003179,2024-12-16,2024,12,Plástico,"Film, espumas y plásticos varios",12.11,1.57,10.54,Municipal
RES-003180,2024-12-16,2024,12,E-waste,Componentes y productos defectuosos,7.39,6.09,1.3,Municipal
RES-003181,2024-12-16,2024,12,Pilas y baterías,Pilas agotadas y baterías de litio,2.12,1.07,1.05,Municipal
RES-003182,2024-12-16,2024,12,Residuo general,Residuos de oficina y comedor,5.91,0.77,5.14,EcoRetiro SA
RES-003183,2024-12-16,2024,12,Papel y cartón of.,Papel de impresión y documentos,4.23,2.71,1.53,Municipal
RES-003184,2024-12-23,2024,12,Embalaje cartón,Cajas y embalajes de productos,22.87,14.52,8.35,Municipal
RES-003185,2024-12-23,2024,12,Plástico,"Film, espumas y plásticos varios",10.93,1.42,9.51,Municipal
RES-003186,2024-12-23,2024,12,E-waste,Componentes y productos defectuosos,6.46,3.39,3.06,EcoRetiro SA
RES-003187,2024-12-23,2024,12,Pilas y baterías,Pilas agotadas y baterías de litio,2.7,1.88,0.82,EcoRetiro SA
RES-003188,2024-12-23,2024,12,Residuo general,Residuos de oficina y comedor,9.48,1.23,8.25,Municipal
RES-003189,2024-12-23,2024,12,Papel y cartón of.,Papel de impresión y documentos,3.68,2.43,1.24,Municipal
RES-003190,2024-12-30,2024,12,Embalaje cartón,Cajas y embalajes de productos,29.67,15.86,13.81,EcoRetiro SA
RES-003191,2024-12-30,2024,12,Plástico,"Film, espumas y plásticos varios",10.3,1.34,8.96,EcoRetiro SA
RES-003192,2024-12-30,2024,12,E-waste,Componentes y productos defectuosos,7.04,4.24,2.8,VerdeLogística
RES-003193,2024-12-30,2024,12,Pilas y baterías,Pilas agotadas y baterías de litio,2.81,1.58,1.23,Municipal
RES-003194,2024-12-30,2024,12,Residuo general,Residuos de oficina y comedor,12.58,1.63,10.94,Municipal
RES-003195,2024-12-30,2024,12,Papel y cartón of.,Papel de impresión y documentos,4.88,3.08,1.8,VerdeLogística
RES-003196,2025-01-06,2025,1,Embalaje cartón,Cajas y embalajes de productos,23.57,14.5,9.07,EcoRetiro SA
RES-003197,2025-01-06,2025,1,Plástico,"Film, espumas y plásticos varios",14.37,1.87,12.51,EcoRetiro SA
RES-003198,2025-01-06,2025,1,E-waste,Componentes y productos defectuosos,6.68,4.51,2.17,VerdeLogística
RES-003199,2025-01-06,2025,1,Pilas y baterías,Pilas agotadas y baterías de litio,2.58,1.77,0.81,VerdeLogística
RES-003200,2025-01-06,2025,1,Residuo general,Residuos de oficina y comedor,10.32,1.34,8.98,EcoRetiro SA
RES-003201,2025-01-06,2025,1,Papel y cartón of.,Papel de impresión y documentos,3.67,2.73,0.94,Municipal
RES-003202,2025-01-13,2025,1,Embalaje cartón,Cajas y embalajes de productos,32.72,23.78,8.94,Municipal
RES-003203,2025-01-13,2025,1,Plástico,"Film, espumas y plásticos varios",11.71,1.52,10.19,EcoRetiro SA
RES-003204,2025-01-13,2025,1,E-waste,Componentes y productos defectuosos,6.86,5.66,1.21,EcoRetiro SA
RES-003205,2025-01-13,2025,1,Pilas y baterías,Pilas agotadas y baterías de litio,2.55,1.86,0.68,EcoRetiro SA
RES-003206,2025-01-13,2025,1,Residuo general,Residuos de oficina y comedor,7.5,0.98,6.53,VerdeLogística
RES-003207,2025-01-13,2025,1,Papel y cartón of.,Papel de impresión y documentos,4.05,2.52,1.52,Municipal
RES-003208,2025-01-20,2025,1,Embalaje cartón,Cajas y embalajes de productos,37.42,22.68,14.74,EcoRetiro SA
RES-003209,2025-01-20,2025,1,Plástico,"Film, espumas y plásticos varios",11.38,1.48,9.9,VerdeLogística
RES-003210,2025-01-20,2025,1,E-waste,Componentes y productos defectuosos,7.65,4.45,3.2,EcoRetiro SA
RES-003211,2025-01-20,2025,1,Pilas y baterías,Pilas agotadas y baterías de litio,2.61,1.59,1.02,EcoRetiro SA
RES-003212,2025-01-20,2025,1,Residuo general,Residuos de oficina y comedor,9.8,1.27,8.53,Municipal
RES-003213,2025-01-20,2025,1,Papel y cartón of.,Papel de impresión y documentos,3.79,2.91,0.87,Municipal
RES-003214,2025-01-27,2025,1,Embalaje cartón,Cajas y embalajes de productos,32.51,18.37,14.14,VerdeLogística
RES-003215,2025-01-27,2025,1,Plástico,"Film, espumas y plásticos varios",10.48,1.36,9.12,VerdeLogística
RES-003216,2025-01-27,2025,1,E-waste,Componentes y productos defectuosos,6.58,3.98,2.6,VerdeLogística
RES-003217,2025-01-27,2025,1,Pilas y baterías,Pilas agotadas y baterías de litio,3.11,1.91,1.2,EcoRetiro SA
RES-003218,2025-01-27,2025,1,Residuo general,Residuos de oficina y comedor,9.55,1.24,8.31,Municipal
RES-003219,2025-01-27,2025,1,Papel y cartón of.,Papel de impresión y documentos,4.19,3.48,0.71,VerdeLogística
RES-003220,2025-02-03,2025,2,Embalaje cartón,Cajas y embalajes de productos,29.73,22.54,7.2,EcoRetiro SA
RES-003221,2025-02-03,2025,2,Plástico,"Film, espumas y plásticos varios",11.37,1.48,9.89,EcoRetiro SA
RES-003222,2025-02-03,2025,2,E-waste,Componentes y productos defectuosos,8.07,4.81,3.26,VerdeLogística
RES-003223,2025-02-03,2025,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.87,1.79,1.07,VerdeLogística
RES-003224,2025-02-03,2025,2,Residuo general,Residuos de oficina y comedor,10.91,1.42,9.49,EcoRetiro SA
RES-003225,2025-02-03,2025,2,Papel y cartón of.,Papel de impresión y documentos,4.3,2.97,1.33,VerdeLogística
RES-003226,2025-02-10,2025,2,Embalaje cartón,Cajas y embalajes de productos,32.35,20.03,12.33,Municipal
RES-003227,2025-02-10,2025,2,Plástico,"Film, espumas y plásticos varios",13.48,1.75,11.73,EcoRetiro SA
RES-003228,2025-02-10,2025,2,E-waste,Componentes y productos defectuosos,5.35,4.36,0.98,EcoRetiro SA
RES-003229,2025-02-10,2025,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.81,1.92,0.88,VerdeLogística
RES-003230,2025-02-10,2025,2,Residuo general,Residuos de oficina y comedor,10.28,1.34,8.94,Municipal
RES-003231,2025-02-10,2025,2,Papel y cartón of.,Papel de impresión y documentos,3.41,2.09,1.33,VerdeLogística
RES-003232,2025-02-17,2025,2,Embalaje cartón,Cajas y embalajes de productos,31.5,19.48,12.02,EcoRetiro SA
RES-003233,2025-02-17,2025,2,Plástico,"Film, espumas y plásticos varios",10.0,1.3,8.7,Municipal
RES-003234,2025-02-17,2025,2,E-waste,Componentes y productos defectuosos,6.96,4.68,2.28,Municipal
RES-003235,2025-02-17,2025,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.56,1.84,0.72,EcoRetiro SA
RES-003236,2025-02-17,2025,2,Residuo general,Residuos de oficina y comedor,9.84,1.28,8.56,EcoRetiro SA
RES-003237,2025-02-17,2025,2,Papel y cartón of.,Papel de impresión y documentos,4.75,3.8,0.95,EcoRetiro SA
RES-003238,2025-02-24,2025,2,Embalaje cartón,Cajas y embalajes de productos,29.79,17.21,12.59,Municipal
RES-003239,2025-02-24,2025,2,Plástico,"Film, espumas y plásticos varios",10.07,1.31,8.76,VerdeLogística
RES-003240,2025-02-24,2025,2,E-waste,Componentes y productos defectuosos,6.99,4.91,2.08,VerdeLogística
RES-003241,2025-02-24,2025,2,Pilas y baterías,Pilas agotadas y baterías de litio,2.43,1.58,0.85,VerdeLogística
RES-003242,2025-02-24,2025,2,Residuo general,Residuos de oficina y comedor,8.85,1.15,7.7,VerdeLogística
RES-003243,2025-02-24,2025,2,Papel y cartón of.,Papel de impresión y documentos,3.66,2.4,1.25,Municipal
RES-003244,2025-03-03,2025,3,Embalaje cartón,Cajas y embalajes de productos,34.85,24.77,10.08,VerdeLogística
RES-003245,2025-03-03,2025,3,Plástico,"Film, espumas y plásticos varios",8.08,1.05,7.03,VerdeLogística
RES-003246,2025-03-03,2025,3,E-waste,Componentes y productos defectuosos,7.76,5.37,2.39,VerdeLogística
RES-003247,2025-03-03,2025,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.53,1.59,0.94,Municipal
RES-003248,2025-03-03,2025,3,Residuo general,Residuos de oficina y comedor,10.47,1.36,9.11,EcoRetiro SA
RES-003249,2025-03-03,2025,3,Papel y cartón of.,Papel de impresión y documentos,3.92,2.49,1.43,EcoRetiro SA
RES-003250,2025-03-10,2025,3,Embalaje cartón,Cajas y embalajes de productos,40.3,27.53,12.77,Municipal
RES-003251,2025-03-10,2025,3,Plástico,"Film, espumas y plásticos varios",11.19,1.45,9.74,EcoRetiro SA
RES-003252,2025-03-10,2025,3,E-waste,Componentes y productos defectuosos,7.83,5.31,2.52,EcoRetiro SA
RES-003253,2025-03-10,2025,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.71,1.91,0.79,Municipal
RES-003254,2025-03-10,2025,3,Residuo general,Residuos de oficina y comedor,8.92,1.16,7.76,VerdeLogística
RES-003255,2025-03-10,2025,3,Papel y cartón of.,Papel de impresión y documentos,3.99,2.38,1.62,EcoRetiro SA
RES-003256,2025-03-17,2025,3,Embalaje cartón,Cajas y embalajes de productos,34.07,22.18,11.89,Municipal
RES-003257,2025-03-17,2025,3,Plástico,"Film, espumas y plásticos varios",10.68,1.39,9.29,Municipal
RES-003258,2025-03-17,2025,3,E-waste,Componentes y productos defectuosos,6.99,4.65,2.34,Municipal
RES-003259,2025-03-17,2025,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.91,2.12,0.79,VerdeLogística
RES-003260,2025-03-17,2025,3,Residuo general,Residuos de oficina y comedor,10.94,1.42,9.52,EcoRetiro SA
RES-003261,2025-03-17,2025,3,Papel y cartón of.,Papel de impresión y documentos,4.15,2.9,1.25,VerdeLogística
RES-003262,2025-03-24,2025,3,Embalaje cartón,Cajas y embalajes de productos,29.2,16.91,12.29,Municipal
RES-003263,2025-03-24,2025,3,Plástico,"Film, espumas y plásticos varios",10.95,1.42,9.52,VerdeLogística
RES-003264,2025-03-24,2025,3,E-waste,Componentes y productos defectuosos,7.09,4.52,2.58,EcoRetiro SA
RES-003265,2025-03-24,2025,3,Pilas y baterías,Pilas agotadas y baterías de litio,2.47,1.65,0.82,VerdeLogística
RES-003266,2025-03-24,2025,3,Residuo general,Residuos de oficina y comedor,11.03,1.43,9.59,Municipal
RES-003267,2025-03-24,2025,3,Papel y cartón of.,Papel de impresión y documentos,4.0,2.48,1.53,Municipal
RES-003268,2025-03-31,2025,3,Embalaje cartón,Cajas y embalajes de productos,24.86,15.91,8.95,Municipal
RES-003269,2025-03-31,2025,3,Plástico,"Film, espumas y plásticos varios",8.43,1.1,7.34,EcoRetiro SA
RES-003270,2025-03-31,2025,3,E-waste,Componentes y productos defectuosos,8.19,5.38,2.82,Municipal
RES-003271,2025-03-31,2025,3,Pilas y baterías,Pilas agotadas y baterías de litio,3.24,2.39,0.85,VerdeLogística
RES-003272,2025-03-31,2025,3,Residuo general,Residuos de oficina y comedor,10.39,1.35,9.04,EcoRetiro SA
RES-003273,2025-03-31,2025,3,Papel y cartón of.,Papel de impresión y documentos,3.55,2.22,1.33,VerdeLogística
RES-003274,2025-04-07,2025,4,Embalaje cartón,Cajas y embalajes de productos,37.51,25.55,11.95,VerdeLogística
RES-003275,2025-04-07,2025,4,Plástico,"Film, espumas y plásticos varios",9.76,1.27,8.49,VerdeLogística
RES-003276,2025-04-07,2025,4,E-waste,Componentes y productos defectuosos,6.69,4.96,1.73,Municipal
RES-003277,2025-04-07,2025,4,Pilas y baterías,Pilas agotadas y baterías de litio,2.98,2.02,0.97,Municipal
RES-003278,2025-04-07,2025,4,Residuo general,Residuos de oficina y comedor,11.56,1.5,10.06,VerdeLogística
RES-003279,2025-04-07,2025,4,Papel y cartón of.,Papel de impresión y documentos,3.12,1.91,1.21,VerdeLogística
RES-003280,2025-04-14,2025,4,Embalaje cartón,Cajas y embalajes de productos,29.9,18.46,11.44,VerdeLogística
RES-003281,2025-04-14,2025,4,Plástico,"Film, espumas y plásticos varios",13.53,1.76,11.77,Municipal
RES-003282,2025-04-14,2025,4,E-waste,Componentes y productos defectuosos,7.89,5.39,2.5,Municipal
RES-003283,2025-04-14,2025,4,Pilas y baterías,Pilas agotadas y baterías de litio,2.17,1.66,0.51,EcoRetiro SA
RES-003284,2025-04-14,2025,4,Residuo general,Residuos de oficina y comedor,10.09,1.31,8.78,EcoRetiro SA
RES-003285,2025-04-14,2025,4,Papel y cartón of.,Papel de impresión y documentos,2.92,1.67,1.25,Municipal
RES-003286,2025-04-21,2025,4,Embalaje cartón,Cajas y embalajes de productos,26.94,20.4,6.54,Municipal
RES-003287,2025-04-21,2025,4,Plástico,"Film, espumas y plásticos varios",10.57,1.37,9.19,EcoRetiro SA
RES-003288,2025-04-21,2025,4,E-waste,Componentes y productos defectuosos,5.92,4.27,1.65,Municipal
RES-003289,2025-04-21,2025,4,Pilas y baterías,Pilas agotadas y baterías de litio,2.9,1.78,1.12,Municipal
RES-003290,2025-04-21,2025,4,Residuo general,Residuos de oficina y comedor,10.33,1.34,8.99,VerdeLogística
RES-003291,2025-04-21,2025,4,Papel y cartón of.,Papel de impresión y documentos,3.69,2.55,1.14,VerdeLogística
RES-003292,2025-04-28,2025,4,Embalaje cartón,Cajas y embalajes de productos,29.01,19.85,9.16,Municipal
RES-003293,2025-04-28,2025,4,Plástico,"Film, espumas y plásticos varios",12.2,1.59,10.62,VerdeLogística
RES-003294,2025-04-28,2025,4,E-waste,Componentes y productos defectuosos,6.42,4.56,1.86,VerdeLogística
RES-003295,2025-04-28,2025,4,Pilas y baterías,Pilas agotadas y baterías de litio,2.59,1.85,0.74,Municipal
RES-003296,2025-04-28,2025,4,Residuo general,Residuos de oficina y comedor,10.34,1.34,8.99,Municipal
RES-003297,2025-04-28,2025,4,Papel y cartón of.,Papel de impresión y documentos,3.82,2.77,1.04,Municipal
RES-003298,2025-05-05,2025,5,Embalaje cartón,Cajas y embalajes de productos,31.57,21.48,10.09,VerdeLogística
RES-003299,2025-05-05,2025,5,Plástico,"Film, espumas y plásticos varios",11.62,1.51,10.11,VerdeLogística
RES-003300,2025-05-05,2025,5,E-waste,Componentes y productos defectuosos,6.56,4.34,2.21,Municipal
RES-003301,2025-05-05,2025,5,Pilas y baterías,Pilas agotadas y baterías de litio,2.22,1.46,0.75,VerdeLogística
RES-003302,2025-05-05,2025,5,Residuo general,Residuos de oficina y comedor,9.9,1.29,8.61,Municipal
RES-003303,2025-05-05,2025,5,Papel y cartón of.,Papel de impresión y documentos,3.25,2.38,0.86,EcoRetiro SA
RES-003304,2025-05-12,2025,5,Embalaje cartón,Cajas y embalajes de productos,37.04,27.37,9.67,EcoRetiro SA
RES-003305,2025-05-12,2025,5,Plástico,"Film, espumas y plásticos varios",11.85,1.54,10.31,EcoRetiro SA
RES-003306,2025-05-12,2025,5,E-waste,Componentes y productos defectuosos,7.23,4.54,2.69,EcoRetiro SA
RES-003307,2025-05-12,2025,5,Pilas y baterías,Pilas agotadas y baterías de litio,2.85,1.82,1.03,Municipal
RES-003308,2025-05-12,2025,5,Residuo general,Residuos de oficina y comedor,9.92,1.29,8.63,EcoRetiro SA
RES-003309,2025-05-12,2025,5,Papel y cartón of.,Papel de impresión y documentos,4.05,2.35,1.71,Municipal
RES-003310,2025-05-19,2025,5,Embalaje cartón,Cajas y embalajes de productos,30.26,21.49,8.78,EcoRetiro SA
RES-003311,2025-05-19,2025,5,Plástico,"Film, espumas y plásticos varios",19.15,2.49,16.66,EcoRetiro SA
RES-003312,2025-05-19,2025,5,E-waste,Componentes y productos defectuosos,5.18,3.15,2.03,Municipal
RES-003313,2025-05-19,2025,5,Pilas y baterías,Pilas agotadas y baterías de litio,2.33,1.33,1.0,VerdeLogística
RES-003314,2025-05-19,2025,5,Residuo general,Residuos de oficina y comedor,12.43,1.62,10.81,EcoRetiro SA
RES-003315,2025-05-19,2025,5,Papel y cartón of.,Papel de impresión y documentos,3.82,2.44,1.38,EcoRetiro SA
RES-003316,2025-05-26,2025,5,Embalaje cartón,Cajas y embalajes de productos,33.29,20.38,12.91,Municipal
RES-003317,2025-05-26,2025,5,Plástico,"Film, espumas y plásticos varios",13.51,1.76,11.75,VerdeLogística
RES-003318,2025-05-26,2025,5,E-waste,Componentes y productos defectuosos,6.43,4.76,1.67,VerdeLogística
RES-003319,2025-05-26,2025,5,Pilas y baterías,Pilas agotadas y baterías de litio,2.61,1.94,0.68,EcoRetiro SA
RES-003320,2025-05-26,2025,5,Residuo general,Residuos de oficina y comedor,10.49,1.36,9.13,Municipal
RES-003321,2025-05-26,2025,5,Papel y cartón of.,Papel de impresión y documentos,2.5,1.43,1.07,VerdeLogística
RES-003322,2025-06-02,2025,6,Embalaje cartón,Cajas y embalajes de productos,37.92,23.88,14.03,VerdeLogística
RES-003323,2025-06-02,2025,6,Plástico,"Film, espumas y plásticos varios",8.94,1.16,7.78,Municipal
RES-003324,2025-06-02,2025,6,E-waste,Componentes y productos defectuosos,6.52,4.09,2.43,VerdeLogística
RES-003325,2025-06-02,2025,6,Pilas y baterías,Pilas agotadas y baterías de litio,3.05,1.82,1.23,Municipal
RES-003326,2025-06-02,2025,6,Residuo general,Residuos de oficina y comedor,9.45,1.23,8.22,EcoRetiro SA
RES-003327,2025-06-02,2025,6,Papel y cartón of.,Papel de impresión y documentos,4.48,2.78,1.7,EcoRetiro SA
RES-003328,2025-06-09,2025,6,Embalaje cartón,Cajas y embalajes de productos,26.58,17.94,8.65,Municipal
RES-003329,2025-06-09,2025,6,Plástico,"Film, espumas y plásticos varios",13.61,1.77,11.84,Municipal
RES-003330,2025-06-09,2025,6,E-waste,Componentes y productos defectuosos,6.98,4.82,2.15,EcoRetiro SA
RES-003331,2025-06-09,2025,6,Pilas y baterías,Pilas agotadas y baterías de litio,2.36,1.23,1.13,Municipal
RES-003332,2025-06-09,2025,6,Residuo general,Residuos de oficina y comedor,10.87,1.41,9.46,Municipal
RES-003333,2025-06-09,2025,6,Papel y cartón of.,Papel de impresión y documentos,3.26,1.99,1.27,EcoRetiro SA
RES-003334,2025-06-16,2025,6,Embalaje cartón,Cajas y embalajes de productos,31.47,22.45,9.03,EcoRetiro SA
RES-003335,2025-06-16,2025,6,Plástico,"Film, espumas y plásticos varios",12.02,1.56,10.46,EcoRetiro SA
RES-003336,2025-06-16,2025,6,E-waste,Componentes y productos defectuosos,6.51,4.86,1.65,EcoRetiro SA
RES-003337,2025-06-16,2025,6,Pilas y baterías,Pilas agotadas y baterías de litio,2.44,1.55,0.9,EcoRetiro SA
RES-003338,2025-06-16,2025,6,Residuo general,Residuos de oficina y comedor,7.33,0.95,6.38,EcoRetiro SA
RES-003339,2025-06-16,2025,6,Papel y cartón of.,Papel de impresión y documentos,3.91,2.91,1.0,EcoRetiro SA
RES-003340,2025-06-23,2025,6,Embalaje cartón,Cajas y embalajes de productos,23.77,14.36,9.42,VerdeLogística
RES-003341,2025-06-23,2025,6,Plástico,"Film, espumas y plásticos varios",12.09,1.57,10.52,VerdeLogística
RES-003342,2025-06-23,2025,6,E-waste,Componentes y productos defectuosos,7.61,5.1,2.51,EcoRetiro SA
RES-003343,2025-06-23,2025,6,Pilas y baterías,Pilas agotadas y baterías de litio,2.58,1.56,1.01,EcoRetiro SA
RES-003344,2025-06-23,2025,6,Residuo general,Residuos de oficina y comedor,11.57,1.5,10.06,VerdeLogística
RES-003345,2025-06-23,2025,6,Papel y cartón of.,Papel de impresión y documentos,2.63,1.9,0.72,Municipal
RES-003346,2025-06-30,2025,6,Embalaje cartón,Cajas y embalajes de productos,39.63,27.67,11.96,VerdeLogística
RES-003347,2025-06-30,2025,6,Plástico,"Film, espumas y plásticos varios",11.08,1.44,9.64,Municipal
RES-003348,2025-06-30,2025,6,E-waste,Componentes y productos defectuosos,7.34,4.22,3.12,Municipal
RES-003349,2025-06-30,2025,6,Pilas y baterías,Pilas agotadas y baterías de litio,2.19,1.5,0.69,EcoRetiro SA
RES-003350,2025-06-30,2025,6,Residuo general,Residuos de oficina y comedor,10.44,1.36,9.08,VerdeLogística
RES-003351,2025-06-30,2025,6,Papel y cartón of.,Papel de impresión y documentos,4.05,2.32,1.73,VerdeLogística
RES-003352,2025-07-07,2025,7,Embalaje cartón,Cajas y embalajes de productos,41.12,28.25,12.86,EcoRetiro SA
RES-003353,2025-07-07,2025,7,Plástico,"Film, espumas y plásticos varios",11.95,1.55,10.39,VerdeLogística
RES-003354,2025-07-07,2025,7,E-waste,Componentes y productos defectuosos,7.13,4.35,2.78,VerdeLogística
